State,District,Year,final_annual
MAHARASHTRA,BULDHANA,1946,880.59
MAHARASHTRA,BULDHANA,1947,856.961
MAHARASHTRA,BULDHANA,1948,957.833
MAHARASHTRA,BULDHANA,1949,1154.679
MAHARASHTRA,BULDHANA,1950,692.57
MAHARASHTRA,BULDHANA,1951,782.665
MAHARASHTRA,BULDHANA,1952,550.154
MAHARASHTRA,BULDHANA,1953,814.504
MAHARASHTRA,BULDHANA,1954,905.227
MAHARASHTRA,BULDHANA,1955,883.29
MAHARASHTRA,BULDHANA,1956,985.28
MAHARASHTRA,BULDHANA,1957,770.167
MAHARASHTRA,BULDHANA,1958,1044.797
MAHARASHTRA,BULDHANA,1959,1072.761
MAHARASHTRA,BULDHANA,1960,784.405
MAHARASHTRA,BULDHANA,1961,924.47
MAHARASHTRA,BULDHANA,1962,950.823
MAHARASHTRA,BULDHANA,1963,823.217
MAHARASHTRA,BULDHANA,1964,702.005
MAHARASHTRA,BULDHANA,1965,551.754
MAHARASHTRA,BULDHANA,1966,840.198
MAHARASHTRA,BULDHANA,1967,746.282
MAHARASHTRA,BULDHANA,1968,759.764
MAHARASHTRA,BULDHANA,1969,850.095
MAHARASHTRA,BULDHANA,1970,901.428
MAHARASHTRA,BULDHANA,1971,679.099
MAHARASHTRA,BULDHANA,1972,483.805
MAHARASHTRA,BULDHANA,1973,921.827
MAHARASHTRA,BULDHANA,1974,717.687
MAHARASHTRA,BULDHANA,1975,996.982
MAHARASHTRA,BULDHANA,1976,679.983
MAHARASHTRA,BULDHANA,1977,805.403
MAHARASHTRA,BULDHANA,1978,797.274
MAHARASHTRA,BULDHANA,1979,850.476
MAHARASHTRA,BULDHANA,1980,606.867
MAHARASHTRA,BULDHANA,1981,913.186
MAHARASHTRA,BULDHANA,1982,555.997
MAHARASHTRA,BULDHANA,1983,1006.63
MAHARASHTRA,BULDHANA,1984,630.292
MAHARASHTRA,BULDHANA,1985,749.336
MAHARASHTRA,BULDHANA,1986,762.344
MAHARASHTRA,BULDHANA,1987,617.797
MAHARASHTRA,BULDHANA,1988,946.26
MAHARASHTRA,BULDHANA,1989,647.759
MAHARASHTRA,BULDHANA,1990,845.352
MAHARASHTRA,BULDHANA,1991,484.223
MAHARASHTRA,BULDHANA,1992,643.866
MAHARASHTRA,BULDHANA,1993,724.584
MAHARASHTRA,BULDHANA,1994,779.952
MAHARASHTRA,BULDHANA,1995,800.828
MAHARASHTRA,BULDHANA,1996,897.058
MAHARASHTRA,BULDHANA,1997,820.298
MAHARASHTRA,BULDHANA,1998,862.825
MAHARASHTRA,BULDHANA,1999,922.06
MAHARASHTRA,BULDHANA,2000,501.71
MAHARASHTRA,BULDHANA,2001,449.414
MAHARASHTRA,BULDHANA,2002,671.482
MAHARASHTRA,BULDHANA,2003,736.8256696
MAHARASHTRA,BULDHANA,2004,616.3
MAHARASHTRA,BULDHANA,2005,574.0
MAHARASHTRA,BULDHANA,2006,1077.8
MAHARASHTRA,BULDHANA,2007,678.5
MAHARASHTRA,BULDHANA,2008,634.2
MAHARASHTRA,BULDHANA,2009,841.3
MAHARASHTRA,BULDHANA,2010,1023.3
MAHARASHTRA,BULDHANA,2011,646.11495
MAHARASHTRA,BULDHANA,2012,801.278023
MAHARASHTRA,BULDHANA,2013,918.8
MAHARASHTRA,BULDHANA,2014,726.4
MAHARASHTRA,BULDHANA,2015,694.1
MAHARASHTRA,BULDHANA,2016,801.6
MAHARASHTRA,BULDHANA,2017,715.4
MAHARASHTRA,CHANDRAPUR,1901,1104.462
MAHARASHTRA,CHANDRAPUR,1902,763.694
MAHARASHTRA,CHANDRAPUR,1903,1349.655
MAHARASHTRA,CHANDRAPUR,1904,797.712
MAHARASHTRA,CHANDRAPUR,1905,1119.307
MAHARASHTRA,CHANDRAPUR,1906,1077.35
MAHARASHTRA,CHANDRAPUR,1907,957.929
MAHARASHTRA,CHANDRAPUR,1908,1217.646
MAHARASHTRA,CHANDRAPUR,1909,994.955
MAHARASHTRA,CHANDRAPUR,1910,1353.722
MAHARASHTRA,CHANDRAPUR,1911,1140.904
MAHARASHTRA,CHANDRAPUR,1912,1050.47
MAHARASHTRA,CHANDRAPUR,1913,1121.712
MAHARASHTRA,CHANDRAPUR,1914,1139.927
MAHARASHTRA,CHANDRAPUR,1915,1171.453
MAHARASHTRA,CHANDRAPUR,1916,1302.599
MAHARASHTRA,CHANDRAPUR,1917,1317.72
MAHARASHTRA,CHANDRAPUR,1918,777.996
MAHARASHTRA,CHANDRAPUR,1919,1220.536
MAHARASHTRA,CHANDRAPUR,1920,642.458
MAHARASHTRA,CHANDRAPUR,1921,946.279
MAHARASHTRA,CHANDRAPUR,1922,1108.246
MAHARASHTRA,CHANDRAPUR,1923,945.207
MAHARASHTRA,CHANDRAPUR,1924,931.507
MAHARASHTRA,CHANDRAPUR,1925,1149.554
MAHARASHTRA,CHANDRAPUR,1926,1179.587
MAHARASHTRA,CHANDRAPUR,1927,1324.706
MAHARASHTRA,CHANDRAPUR,1928,914.755
MAHARASHTRA,CHANDRAPUR,1929,915.505
MAHARASHTRA,CHANDRAPUR,1930,1054.308
MAHARASHTRA,CHANDRAPUR,1931,1366.218
MAHARASHTRA,CHANDRAPUR,1932,1112.833
MAHARASHTRA,CHANDRAPUR,1933,1535.915
MAHARASHTRA,CHANDRAPUR,1934,1259.215
MAHARASHTRA,CHANDRAPUR,1935,1080.565
MAHARASHTRA,CHANDRAPUR,1936,1532.626
MAHARASHTRA,CHANDRAPUR,1937,1271.048
MAHARASHTRA,CHANDRAPUR,1938,1368.173
MAHARASHTRA,CHANDRAPUR,1939,871.197
MAHARASHTRA,CHANDRAPUR,1940,1412.331
MAHARASHTRA,CHANDRAPUR,1941,810.855
MAHARASHTRA,CHANDRAPUR,1942,1234.733
MAHARASHTRA,CHANDRAPUR,1943,1009.693
MAHARASHTRA,CHANDRAPUR,1944,1296.041
MAHARASHTRA,CHANDRAPUR,1945,1290.146
MAHARASHTRA,CHANDRAPUR,1946,1105.582
MAHARASHTRA,CHANDRAPUR,1947,1204.662
MAHARASHTRA,CHANDRAPUR,1948,1133.757
MAHARASHTRA,CHANDRAPUR,1949,1428.016
MAHARASHTRA,CHANDRAPUR,1950,701.826
MAHARASHTRA,CHANDRAPUR,1951,1126.22
MAHARASHTRA,CHANDRAPUR,1952,719.221
MAHARASHTRA,CHANDRAPUR,1953,1198.826
MAHARASHTRA,CHANDRAPUR,1954,1259.142
MAHARASHTRA,CHANDRAPUR,1955,1356.347
MAHARASHTRA,CHANDRAPUR,1956,1101.178
MAHARASHTRA,CHANDRAPUR,1957,1005.312
MAHARASHTRA,CHANDRAPUR,1958,907.468
MAHARASHTRA,CHANDRAPUR,1959,1627.586
MAHARASHTRA,CHANDRAPUR,1960,938.878
MAHARASHTRA,CHANDRAPUR,1961,1247.01
MAHARASHTRA,CHANDRAPUR,1962,1102.706
MAHARASHTRA,CHANDRAPUR,1963,1047.249
MAHARASHTRA,CHANDRAPUR,1964,1074.128
MAHARASHTRA,CHANDRAPUR,1965,902.231
MAHARASHTRA,CHANDRAPUR,1966,1136.716
MAHARASHTRA,CHANDRAPUR,1967,921.329
MAHARASHTRA,CHANDRAPUR,1968,935.109
MAHARASHTRA,CHANDRAPUR,1969,1012.093
MAHARASHTRA,CHANDRAPUR,1970,1240.28
MAHARASHTRA,CHANDRAPUR,1971,955.266
MAHARASHTRA,CHANDRAPUR,1972,705.38
MAHARASHTRA,CHANDRAPUR,1973,1179.695
MAHARASHTRA,CHANDRAPUR,1974,808.054
MAHARASHTRA,CHANDRAPUR,1975,1410.868
MAHARASHTRA,CHANDRAPUR,1976,1095.062
MAHARASHTRA,CHANDRAPUR,1977,1099.794
MAHARASHTRA,CHANDRAPUR,1978,1222.546
MAHARASHTRA,CHANDRAPUR,1979,1127.564
MAHARASHTRA,CHANDRAPUR,1980,1055.391
MAHARASHTRA,CHANDRAPUR,1981,1214.447
MAHARASHTRA,CHANDRAPUR,1982,908.549
MAHARASHTRA,CHANDRAPUR,1983,1294.692
MAHARASHTRA,CHANDRAPUR,1984,805.116
MAHARASHTRA,CHANDRAPUR,1985,1147.364
MAHARASHTRA,CHANDRAPUR,1986,982.638
MAHARASHTRA,CHANDRAPUR,1987,928.253
MAHARASHTRA,CHANDRAPUR,1988,1149.264
MAHARASHTRA,CHANDRAPUR,1989,1051.968
MAHARASHTRA,CHANDRAPUR,1990,1211.379
MAHARASHTRA,CHANDRAPUR,1991,998.065
MAHARASHTRA,CHANDRAPUR,1992,1038.757
MAHARASHTRA,CHANDRAPUR,1993,1251.171
MAHARASHTRA,CHANDRAPUR,1994,1495.752
MAHARASHTRA,CHANDRAPUR,1995,1297.713
MAHARASHTRA,CHANDRAPUR,1996,970.055
MAHARASHTRA,CHANDRAPUR,1997,977.648
MAHARASHTRA,CHANDRAPUR,1998,1115.834
MAHARASHTRA,CHANDRAPUR,1999,1036.87
MAHARASHTRA,CHANDRAPUR,2000,1079.038
MAHARASHTRA,CHANDRAPUR,2001,1155.971
MAHARASHTRA,CHANDRAPUR,2002,947.19
MAHARASHTRA,CHANDRAPUR,2003,1042.275278
MAHARASHTRA,CHANDRAPUR,2004,836.0
MAHARASHTRA,CHANDRAPUR,2005,1602.8
MAHARASHTRA,CHANDRAPUR,2006,1270.3
MAHARASHTRA,CHANDRAPUR,2007,1455.2
MAHARASHTRA,CHANDRAPUR,2008,1074.4
MAHARASHTRA,CHANDRAPUR,2009,761.1
MAHARASHTRA,CHANDRAPUR,2010,1656.1
MAHARASHTRA,CHANDRAPUR,2011,913.960611
MAHARASHTRA,CHANDRAPUR,2012,1133.446226
MAHARASHTRA,CHANDRAPUR,2013,1904.3
MAHARASHTRA,CHANDRAPUR,2014,924.5
MAHARASHTRA,CHANDRAPUR,2015,1191.7
MAHARASHTRA,CHANDRAPUR,2016,1557.4
MAHARASHTRA,CHANDRAPUR,2017,857.5
MAHARASHTRA,DHULE,1901,789.992
MAHARASHTRA,DHULE,1902,1123.522
MAHARASHTRA,DHULE,1903,1453.747
MAHARASHTRA,DHULE,1904,786.874
MAHARASHTRA,DHULE,1905,792.713
MAHARASHTRA,DHULE,1906,1157.304
MAHARASHTRA,DHULE,1907,892.604
MAHARASHTRA,DHULE,1908,858.9
MAHARASHTRA,DHULE,1909,985.493
MAHARASHTRA,DHULE,1910,1233.699
MAHARASHTRA,DHULE,1911,451.645
MAHARASHTRA,DHULE,1912,976.898
MAHARASHTRA,DHULE,1913,1109.98
MAHARASHTRA,DHULE,1914,1243.673
MAHARASHTRA,DHULE,1915,949.199
MAHARASHTRA,DHULE,1916,1699.689
MAHARASHTRA,DHULE,1917,1143.789
MAHARASHTRA,DHULE,1918,473.427
MAHARASHTRA,DHULE,1919,1320.416
MAHARASHTRA,DHULE,1920,761.028
MAHARASHTRA,DHULE,1921,1214.259
MAHARASHTRA,DHULE,1922,910.214
MAHARASHTRA,DHULE,1923,992.337
MAHARASHTRA,DHULE,1924,1163.81
MAHARASHTRA,DHULE,1925,815.271
MAHARASHTRA,DHULE,1926,1031.874
MAHARASHTRA,DHULE,1927,1000.279
MAHARASHTRA,DHULE,1928,1407.644
MAHARASHTRA,DHULE,1929,846.439
MAHARASHTRA,DHULE,1930,1069.776
MAHARASHTRA,DHULE,1931,1273.099
MAHARASHTRA,DHULE,1932,1091.984
MAHARASHTRA,DHULE,1933,1227.377
MAHARASHTRA,DHULE,1934,1245.497
MAHARASHTRA,DHULE,1935,1167.064
MAHARASHTRA,DHULE,1936,831.562
MAHARASHTRA,DHULE,1937,962.013
MAHARASHTRA,DHULE,1938,1360.612
MAHARASHTRA,DHULE,1939,1008.915
MAHARASHTRA,DHULE,1940,1251.492
MAHARASHTRA,DHULE,1941,860.427
MAHARASHTRA,DHULE,1942,1304.892
MAHARASHTRA,DHULE,1943,1199.633
MAHARASHTRA,DHULE,1944,1586.766
MAHARASHTRA,DHULE,1945,1290.011
MAHARASHTRA,DHULE,1946,1391.83
MAHARASHTRA,DHULE,1947,1464.758
MAHARASHTRA,DHULE,1948,1031.125
MAHARASHTRA,DHULE,1949,1447.809
MAHARASHTRA,DHULE,1950,897.44
MAHARASHTRA,DHULE,1951,888.958
MAHARASHTRA,DHULE,1952,627.697
MAHARASHTRA,DHULE,1953,974.652
MAHARASHTRA,DHULE,1954,1372.559
MAHARASHTRA,DHULE,1955,1372.968
MAHARASHTRA,DHULE,1956,1406.686
MAHARASHTRA,DHULE,1957,953.332
MAHARASHTRA,DHULE,1958,1526.601
MAHARASHTRA,DHULE,1959,1449.206
MAHARASHTRA,DHULE,1960,1008.087
MAHARASHTRA,DHULE,1961,1123.02
MAHARASHTRA,DHULE,1962,1087.408
MAHARASHTRA,DHULE,1963,1014.079
MAHARASHTRA,DHULE,1964,1364.596
MAHARASHTRA,DHULE,1965,947.152
MAHARASHTRA,DHULE,1966,1027.799
MAHARASHTRA,DHULE,1967,1654.246
MAHARASHTRA,DHULE,1968,1181.905
MAHARASHTRA,DHULE,1969,1419.51
MAHARASHTRA,DHULE,1970,1301.612
MAHARASHTRA,DHULE,1971,1070.197
MAHARASHTRA,DHULE,1972,599.38
MAHARASHTRA,DHULE,1973,1504.84
MAHARASHTRA,DHULE,1974,825.778
MAHARASHTRA,DHULE,1975,1225.069
MAHARASHTRA,DHULE,1976,1411.303
MAHARASHTRA,DHULE,1977,965.42
MAHARASHTRA,DHULE,1978,1018.322
MAHARASHTRA,DHULE,1979,1166.98
MAHARASHTRA,DHULE,1980,1038.762
MAHARASHTRA,DHULE,1981,1167.151
MAHARASHTRA,DHULE,1982,833.413
MAHARASHTRA,DHULE,1983,1457.939
MAHARASHTRA,DHULE,1984,1080.657
MAHARASHTRA,DHULE,1985,951.785
MAHARASHTRA,DHULE,1986,1023.48
MAHARASHTRA,DHULE,1987,935.837
MAHARASHTRA,DHULE,1988,1400.634
MAHARASHTRA,DHULE,1989,972.35
MAHARASHTRA,DHULE,1990,1393.339
MAHARASHTRA,DHULE,1991,1021.569
MAHARASHTRA,DHULE,1992,1060.331
MAHARASHTRA,DHULE,1993,1124.684
MAHARASHTRA,DHULE,1994,1474.429
MAHARASHTRA,DHULE,1995,1110.903
MAHARASHTRA,DHULE,1996,1386.43
MAHARASHTRA,DHULE,1997,1354.782
MAHARASHTRA,DHULE,1998,1190.372
MAHARASHTRA,DHULE,1999,1033.56
MAHARASHTRA,DHULE,2000,814.783
MAHARASHTRA,DHULE,2001,823.467
MAHARASHTRA,DHULE,2002,787.505
MAHARASHTRA,DHULE,2003,934.2414418
MAHARASHTRA,DHULE,2004,793.5
MAHARASHTRA,DHULE,2005,558.3
MAHARASHTRA,DHULE,2006,942.5
MAHARASHTRA,DHULE,2007,598.1
MAHARASHTRA,DHULE,2008,472.1
MAHARASHTRA,DHULE,2009,673.0
MAHARASHTRA,DHULE,2010,639.9
MAHARASHTRA,DHULE,2011,1030.978842
MAHARASHTRA,DHULE,2012,834.1182327
MAHARASHTRA,DHULE,2013,921.1
MAHARASHTRA,DHULE,2014,621.3
MAHARASHTRA,DHULE,2015,540.7
MAHARASHTRA,DHULE,2016,499.1
MAHARASHTRA,DHULE,2017,602.9
MAHARASHTRA,GADCHIROLI,1901,994.406
MAHARASHTRA,GADCHIROLI,1902,776.032
MAHARASHTRA,GADCHIROLI,1903,1357.838
MAHARASHTRA,GADCHIROLI,1904,857.815
MAHARASHTRA,GADCHIROLI,1905,1146.449
MAHARASHTRA,GADCHIROLI,1906,1040.583
MAHARASHTRA,GADCHIROLI,1907,906.179
MAHARASHTRA,GADCHIROLI,1908,1103.316
MAHARASHTRA,GADCHIROLI,1909,932.246
MAHARASHTRA,GADCHIROLI,1910,1305.222
MAHARASHTRA,GADCHIROLI,1911,1144.258
MAHARASHTRA,GADCHIROLI,1912,1008.152
MAHARASHTRA,GADCHIROLI,1913,1022.125
MAHARASHTRA,GADCHIROLI,1914,1218.192
MAHARASHTRA,GADCHIROLI,1915,1115.564
MAHARASHTRA,GADCHIROLI,1916,1204.553
MAHARASHTRA,GADCHIROLI,1917,1370.337
MAHARASHTRA,GADCHIROLI,1918,844.051
MAHARASHTRA,GADCHIROLI,1919,1210.946
MAHARASHTRA,GADCHIROLI,1920,633.111
MAHARASHTRA,GADCHIROLI,1921,940.027
MAHARASHTRA,GADCHIROLI,1922,1090.282
MAHARASHTRA,GADCHIROLI,1923,849.846
MAHARASHTRA,GADCHIROLI,1924,1016.68
MAHARASHTRA,GADCHIROLI,1925,1280.936
MAHARASHTRA,GADCHIROLI,1926,1166.191
MAHARASHTRA,GADCHIROLI,1927,1384.278
MAHARASHTRA,GADCHIROLI,1928,1045.798
MAHARASHTRA,GADCHIROLI,1929,1095.55
MAHARASHTRA,GADCHIROLI,1930,1043.777
MAHARASHTRA,GADCHIROLI,1931,1320.922
MAHARASHTRA,GADCHIROLI,1932,1117.897
MAHARASHTRA,GADCHIROLI,1933,1438.116
MAHARASHTRA,GADCHIROLI,1934,1230.003
MAHARASHTRA,GADCHIROLI,1935,993.843
MAHARASHTRA,GADCHIROLI,1936,1591.216
MAHARASHTRA,GADCHIROLI,1937,1132.542
MAHARASHTRA,GADCHIROLI,1938,1334.838
MAHARASHTRA,GADCHIROLI,1939,857.996
MAHARASHTRA,GADCHIROLI,1940,1271.457
MAHARASHTRA,GADCHIROLI,1941,752.248
MAHARASHTRA,GADCHIROLI,1942,1155.852
MAHARASHTRA,GADCHIROLI,1943,957.019
MAHARASHTRA,GADCHIROLI,1944,1246.837
MAHARASHTRA,GADCHIROLI,1945,1255.971
MAHARASHTRA,GADCHIROLI,1946,1140.467
MAHARASHTRA,GADCHIROLI,1947,1257.114
MAHARASHTRA,GADCHIROLI,1948,1034.972
MAHARASHTRA,GADCHIROLI,1949,1272.251
MAHARASHTRA,GADCHIROLI,1950,773.5
MAHARASHTRA,GADCHIROLI,1951,1110.74
MAHARASHTRA,GADCHIROLI,1952,810.838
MAHARASHTRA,GADCHIROLI,1953,1198.777
MAHARASHTRA,GADCHIROLI,1954,1211.755
MAHARASHTRA,GADCHIROLI,1955,1325.783
MAHARASHTRA,GADCHIROLI,1956,1185.782
MAHARASHTRA,GADCHIROLI,1957,1046.761
MAHARASHTRA,GADCHIROLI,1958,928.385
MAHARASHTRA,GADCHIROLI,1959,1546.876
MAHARASHTRA,GADCHIROLI,1960,942.488
MAHARASHTRA,GADCHIROLI,1961,1232.194
MAHARASHTRA,GADCHIROLI,1962,1077.794
MAHARASHTRA,GADCHIROLI,1963,1048.216
MAHARASHTRA,GADCHIROLI,1964,1052.688
MAHARASHTRA,GADCHIROLI,1965,893.929
MAHARASHTRA,GADCHIROLI,1966,1086.014
MAHARASHTRA,GADCHIROLI,1967,967.323
MAHARASHTRA,GADCHIROLI,1968,948.11
MAHARASHTRA,GADCHIROLI,1969,1097.414
MAHARASHTRA,GADCHIROLI,1970,1176.543
MAHARASHTRA,GADCHIROLI,1971,927.899
MAHARASHTRA,GADCHIROLI,1972,799.898
MAHARASHTRA,GADCHIROLI,1973,1049.308
MAHARASHTRA,GADCHIROLI,1974,855.148
MAHARASHTRA,GADCHIROLI,1975,1452.335
MAHARASHTRA,GADCHIROLI,1976,1051.899
MAHARASHTRA,GADCHIROLI,1977,1066.942
MAHARASHTRA,GADCHIROLI,1978,1194.775
MAHARASHTRA,GADCHIROLI,1979,1119.45
MAHARASHTRA,GADCHIROLI,1980,1027.554
MAHARASHTRA,GADCHIROLI,1981,1146.205
MAHARASHTRA,GADCHIROLI,1982,946.862
MAHARASHTRA,GADCHIROLI,1983,1270.742
MAHARASHTRA,GADCHIROLI,1984,813.908
MAHARASHTRA,GADCHIROLI,1985,1141.189
MAHARASHTRA,GADCHIROLI,1986,993.53
MAHARASHTRA,GADCHIROLI,1987,898.74
MAHARASHTRA,GADCHIROLI,1988,1078.26
MAHARASHTRA,GADCHIROLI,1989,1021.005
MAHARASHTRA,GADCHIROLI,1990,1284.557
MAHARASHTRA,GADCHIROLI,1991,1056.125
MAHARASHTRA,GADCHIROLI,1992,1001.496
MAHARASHTRA,GADCHIROLI,1993,1166.311
MAHARASHTRA,GADCHIROLI,1994,1345.108
MAHARASHTRA,GADCHIROLI,1995,1252.643
MAHARASHTRA,GADCHIROLI,1996,916.661
MAHARASHTRA,GADCHIROLI,1997,922.203
MAHARASHTRA,GADCHIROLI,1998,1051.844
MAHARASHTRA,GADCHIROLI,1999,1032.0
MAHARASHTRA,GADCHIROLI,2000,1061.965
MAHARASHTRA,GADCHIROLI,2001,1144.01
MAHARASHTRA,GADCHIROLI,2002,911.446
MAHARASHTRA,GADCHIROLI,2003,1051.17769
MAHARASHTRA,GADCHIROLI,2004,1105.7
MAHARASHTRA,GADCHIROLI,2005,1607.4
MAHARASHTRA,GADCHIROLI,2006,1790.3
MAHARASHTRA,GADCHIROLI,2007,1591.7
MAHARASHTRA,GADCHIROLI,2008,1259.1
MAHARASHTRA,GADCHIROLI,2009,903.9
MAHARASHTRA,GADCHIROLI,2010,1869.5
MAHARASHTRA,GADCHIROLI,2011,921.7670455
MAHARASHTRA,GADCHIROLI,2012,1143.127358
MAHARASHTRA,GADCHIROLI,2013,2246.1
MAHARASHTRA,GADCHIROLI,2014,1301.7
MAHARASHTRA,GADCHIROLI,2015,1190.0
MAHARASHTRA,GADCHIROLI,2016,1777.1
MAHARASHTRA,GADCHIROLI,2017,1103.7
MAHARASHTRA,GONDIA,1901,1068.894
MAHARASHTRA,GONDIA,1902,886.154
MAHARASHTRA,GONDIA,1903,1632.571
MAHARASHTRA,GONDIA,1904,1023.72
MAHARASHTRA,GONDIA,1905,1468.054
MAHARASHTRA,GONDIA,1906,1509.954
MAHARASHTRA,GONDIA,1907,1192.044
MAHARASHTRA,GONDIA,1908,1381.764
MAHARASHTRA,GONDIA,1909,1297.516
MAHARASHTRA,GONDIA,1910,1536.255
MAHARASHTRA,GONDIA,1911,1362.656
MAHARASHTRA,GONDIA,1912,1365.383
MAHARASHTRA,GONDIA,1913,1319.763
MAHARASHTRA,GONDIA,1914,1497.745
MAHARASHTRA,GONDIA,1915,1413.741
MAHARASHTRA,GONDIA,1916,1404.571
MAHARASHTRA,GONDIA,1917,1348.621
MAHARASHTRA,GONDIA,1918,1106.552
MAHARASHTRA,GONDIA,1919,1725.847
MAHARASHTRA,GONDIA,1920,848.918
MAHARASHTRA,GONDIA,1921,1071.567
MAHARASHTRA,GONDIA,1922,1201.385
MAHARASHTRA,GONDIA,1923,1204.255
MAHARASHTRA,GONDIA,1924,1059.588
MAHARASHTRA,GONDIA,1925,1502.019
MAHARASHTRA,GONDIA,1926,1664.04
MAHARASHTRA,GONDIA,1927,1526.556
MAHARASHTRA,GONDIA,1928,1227.318
MAHARASHTRA,GONDIA,1929,1395.872
MAHARASHTRA,GONDIA,1930,1058.044
MAHARASHTRA,GONDIA,1931,1495.87
MAHARASHTRA,GONDIA,1932,1388.97
MAHARASHTRA,GONDIA,1933,1731.93
MAHARASHTRA,GONDIA,1934,1455.756
MAHARASHTRA,GONDIA,1935,1194.208
MAHARASHTRA,GONDIA,1936,1653.46
MAHARASHTRA,GONDIA,1937,1626.739
